,ID,TIME,FEATURE_0,FEATURE_1,ACTION,RISK,OG_CLUSTER
1253,46,28,4.685290383680601,-2.6287888414275775,2,-0.004,14
1254,46,29,4.295597839897602,-2.8089389467845995,0,-0.004,14
1255,47,0,0.052758056126325004,-0.40462866992257407,2,-0.004,0
1256,47,1,1.8392713076324079,-0.7211442649631749,2,-0.004,1
1257,47,2,2.088545011864581,-0.06568381104290288,1,-0.004,2
1258,47,3,2.9104934389106,-1.8204746426378025,0,-0.004,7
1259,47,4,2.8964946392229827,-0.36877117054946706,1,-0.004,2
1260,47,5,2.1091612476136428,-1.673132164845777,0,-0.004,7
1261,47,6,2.5406683480155086,-0.09667595448691313,1,-0.004,2
1262,47,7,2.6458503387467753,-1.8925648420645977,1,-0.004,7
1263,47,8,2.030657450082792,-2.7703106010376586,1,-0.004,12
1264,47,9,2.720294471052312,-3.4799990363370146,3,-0.004,17
1265,47,10,2.678266350126225,-3.0829893331614278,1,-0.004,17
1266,47,11,2.414190459986824,-4.566248156804468,2,-0.004,22
1267,47,12,3.528906604850288,-4.131798952596512,0,-0.004,23
1268,47,13,3.1642510034841633,-3.2610490813259596,3,-0.004,18
1269,47,14,3.120530511946461,-3.6209716509341394,1,-0.004,18
1270,47,15,3.579476903711852,-4.946346182715833,3,-0.004,23
1271,47,16,2.741104366330191,-4.366520670898513,2,-0.004,22
1272,47,17,3.8357216091416704,-4.2338554066114575,0,-0.004,23
1273,47,18,3.5906207126432834,-3.313767186286914,0,-0.004,18
1274,47,19,3.7714238167900462,-2.0245246471329628,1,-0.004,13
1275,47,20,3.8454623771379506,-3.0394430111304063,1,-0.004,18
1276,47,21,3.054056255410549,-4.199369587521336,0,-0.004,23
1277,47,22,3.3152248037003282,-3.2970104687167576,0,-0.004,18
1278,47,23,3.445622195287221,-2.359326693256296,0,-0.004,13
1279,47,24,3.4368552930368645,-1.9873263449221166,2,-0.004,8
1280,47,25,4.296488285887333,-1.0694539748935354,1,-0.004,9
1281,47,26,4.479685053466714,-2.900474754572411,1,-0.004,14
1282,47,27,4.931298235701377,-3.672415835624596,0,-0.004,19
1283,47,28,4.925325803670844,-2.113275397397868,1,-0.004,14
1284,47,29,4.961001087078605,-3.8539005120464105,1,-0.004,19
1285,47,30,4.288643039010824,-4.416647945290814,None,1.0,24
1286,48,0,0.9084382731706007,-0.029533056218592924,0,-0.004,0
1287,48,1,0.34649363381221754,-0.805473166855264,2,-0.004,0
1288,48,2,1.5753399226098896,-0.7988114547328664,3,-0.004,1
1289,48,3,0.054290993848784,-0.971828356474413,2,-0.004,0
1290,48,4,1.723614829724477,-0.49226113459186704,2,-0.004,1
1291,48,5,2.1252202468171735,-0.02766996395938559,1,-0.004,2
1292,48,6,2.9383327575734293,-1.7706003929725798,1,-0.004,7
1293,48,7,2.6850572283525125,-2.568116239414723,3,-0.004,12
1294,48,8,2.8257096478342545,-2.6196991528725926,1,-0.004,12
1295,48,9,2.029261624118181,-3.6931385294202155,1,-0.004,17
1296,48,10,2.5566340875218105,-4.597895762216197,1,-0.004,22
1297,48,11,2.733218147083376,-4.238856396800425,3,-0.004,22
1298,48,12,1.6685009557355708,-4.916422149665486,2,-0.004,21
1299,48,13,2.2515169593516022,-4.921355844497862,3,-0.004,22
1300,48,14,1.1440722228893905,-4.542525921633529,2,-0.004,21
1301,48,15,2.2506766543891263,-4.637991498015998,0,-0.004,22
1302,48,16,2.980274303899435,-3.4708593752568118,1,-0.004,17
1303,48,17,2.2762787741430595,-4.779995865975398,2,-0.004,22
1304,48,18,3.8072448487317216,-4.69949382135337,0,-0.004,23
1305,48,19,3.577690957667399,-3.0898029521799124,3,-0.004,18
1306,48,20,3.087297152363865,-3.724695879933767,0,-0.004,18
1307,48,21,3.8580579547513802,-2.072696668066483,0,-0.004,13
1308,48,22,3.6367210483796266,-1.9472881955679604,2,-0.004,8
1309,48,23,4.161793541860412,-1.6337644786324241,1,-0.004,9
1310,48,24,4.246485609964282,-2.239779433108003,1,-0.004,14
1311,48,25,4.421508271165599,-3.899860937624483,2,-0.004,19
1312,48,26,4.499885650680477,-3.1341181554393938,1,-0.004,19
1313,48,27,4.376218681084331,-4.015143631111174,None,1.0,24
1314,49,0,0.3456862435979551,-0.8722578792061672,2,-0.004,0
1315,49,1,1.3660320509576218,-0.6662700144955399,0,-0.004,1
1316,49,2,1.99229988490055,-0.012096524735255798,2,-0.004,1
1317,49,3,2.276054963651336,-0.37483253321366594,1,-0.004,2
1318,49,4,2.4877650166326823,-1.7700302216148207,3,-0.004,7
1319,49,5,2.855349107537398,-1.1814228981680555,1,-0.004,7
1320,49,6,2.198882604795142,-2.5782291704803413,1,-0.004,12
1321,49,7,2.7701707460995006,-3.4585728639279028,2,-0.004,17
1322,49,8,2.1988210519370788,-3.6085988244006484,1,-0.004,17
1323,49,9,2.580051992289436,-4.685962760662184,2,-0.004,22
1324,49,10,3.3396028106642652,-4.767174059711294,3,-0.004,23
1325,49,11,2.015862826847168,-4.968678835079167,2,-0.004,22
1326,49,12,3.884211446012901,-4.232397040307459,0,-0.004,23
1327,49,13,3.081055632636105,-3.274908263951762,3,-0.004,18
1328,49,14,3.0938339844758382,-3.5179892985818912,2,-0.004,18
1329,49,15,3.250202597857161,-3.5782277826382702,1,-0.004,18
1330,49,16,3.0243759369884664,-4.757233631064729,0,-0.004,23
1331,49,17,3.255824583638871,-3.3758749886082957,0,-0.004,18
1332,49,18,3.2845080597292853,-2.456976382309336,0,-0.004,13
1333,49,19,3.5474839405478122,-1.6205569482269988,2,-0.004,8
1334,49,20,4.969081317068369,-1.061231638903494,1,-0.004,9
1335,49,21,4.5617408890157245,-2.398741896427592,1,-0.004,14
1336,49,22,4.480966495522353,-3.21680594829007,1,-0.004,19
1337,49,23,4.225675953896968,-4.173131755014647,None,1.0,24
